,user,following,following_in_degree,Entity owner (English)
20159,EmbajadaChinaSV,ChnConsul_osaka,83,Ministry of Foreign Affairs
20160,EmbajadaChinaSV,ChinaAmbSA,151,Ministry of Foreign Affairs
20161,EmbajadaChinaSV,PDChinaBusiness,42,Ministry of Foreign Affairs
20162,EmbajadaChinaSV,ChinaEmbEsp,114,Ministry of Foreign Affairs
20163,EmbajadaChinaSV,ChinaEmbajada,35,Ministry of Foreign Affairs
20164,EmbajadaChinaSV,ChinaEmbajadaRD,41,Ministry of Foreign Affairs
20165,EmbajadaChinaSV,liuboleo2,31,Ministry of Foreign Affairs
20166,EmbajadaChinaSV,EmbZhangRun,86,Ministry of Foreign Affairs
20167,EmbajadaChinaSV,ChinaEmbPeru,49,Ministry of Foreign Affairs
20168,EmbajadaChinaSV,AmbassadeChine,175,Ministry of Foreign Affairs
20169,EmbajadaChinaSV,SpokespersonCHN,329,Ministry of Foreign Affairs
20170,EmbajadaChinaSV,ChineseEmbtoYEM,107,Ministry of Foreign Affairs
20171,EmbajadaChinaSV,MFA_China,299,Ministry of Foreign Affairs
20172,EmbajadaChinaSV,AmbLiuXiaoMing,230,Ministry of Foreign Affairs
20173,EmbajadaChinaSV,AmbCuiTiankai,186,Ministry of Foreign Affairs
20174,EmbajadaChinaSV,CathayPak,135,Ministry of Foreign Affairs
20175,EmbajadaChinaSV,ChineseEmbinUS,206,Ministry of Foreign Affairs
20176,EmbajadaChinaSV,ChinaEmSlovenia,128,Ministry of Foreign Affairs
20177,EmbajadaChinaSV,zlj517,308,Ministry of Foreign Affairs
20178,EmbajadaChinaSV,ChineseEmbinHU,108,Ministry of Foreign Affairs
20179,EmbajadaChinaSV,CGTNOfficial,307,Ministry of Foreign Affairs
20180,EmbajadaChinaSV,Chinamission2un,196,Ministry of Foreign Affairs
20181,EmbajadaChinaSV,Amb_LuKang,146,Ministry of Foreign Affairs
20182,EmbajadaChinaSV,EmbChinaPa,50,Ministry of Foreign Affairs
20183,EmbajadaChinaSV,EmbajadaChinaEc,31,Ministry of Foreign Affairs
20184,EmbajadaChinaSV,AmbQinGang,225,Ministry of Foreign Affairs
20185,EmbajadaChinaSV,ChinaDaily,249,Ministry of Foreign Affairs
20186,EmbajadaChinaSV,PDChina,237,Ministry of Foreign Affairs
20187,EmbajadaChinaSV,XHNews,284,Ministry of Foreign Affairs
20188,lena90830,AmbassadeChine,175,China Media Group (CMG)
20189,lena90830,XuLi52940770,10,China Media Group (CMG)
20190,lena90830,ChinaEmbEsp,114,China Media Group (CMG)
20191,lena90830,Shanhui_Jacky,17,China Media Group (CMG)
20192,lena90830,chloezhou21,7,China Media Group (CMG)
20193,lena90830,LYNNJie3,5,China Media Group (CMG)
20194,lena90830,CGTNOfficial,307,China Media Group (CMG)
20195,lena90830,Echinanews,169,China Media Group (CMG)
20196,lena90830,PDChina,237,China Media Group (CMG)
20197,lena90830,cgtnamerica,96,China Media Group (CMG)
20198,lena90830,XHNews,284,China Media Group (CMG)
20199,ChinainLebanon,CaoYi_MFA,178,Ministry of Foreign Affairs
20200,ChinainLebanon,AmbWuJianghao,75,Ministry of Foreign Affairs
20201,ChinainLebanon,AmbZhengZeguang,97,Ministry of Foreign Affairs
20202,ChinainLebanon,ChinaCG_NYC,110,Ministry of Foreign Affairs
20203,ChinainLebanon,ChinaEmbAlgeria,23,Ministry of Foreign Affairs
20204,ChinainLebanon,AmbJiaGuide,107,Ministry of Foreign Affairs
20205,ChinainLebanon,ChineseEmb_FJ,91,Ministry of Foreign Affairs
20206,ChinainLebanon,ChinaCG_Muc,94,Ministry of Foreign Affairs
20207,ChinainLebanon,EmbChinaGE,106,Ministry of Foreign Affairs
20208,ChinainLebanon,ChinaEmbNL,108,Ministry of Foreign Affairs
20209,ChinainLebanon,ChinaEmbBahrain,22,Ministry of Foreign Affairs
20210,ChinainLebanon,ChinaCG_Ffm,76,Ministry of Foreign Affairs
20211,ChinainLebanon,CCGBelfast,76,Ministry of Foreign Affairs
20212,ChinainLebanon,ChinaEmbEritrea,84,Ministry of Foreign Affairs
20213,ChinainLebanon,ChinaEmbinCH,101,Ministry of Foreign Affairs
20214,ChinainLebanon,HeRulong,81,Ministry of Foreign Affairs
20215,ChinainLebanon,ChinaEmbPt,89,Ministry of Foreign Affairs
20216,ChinainLebanon,ConsulChinaBcn,95,Ministry of Foreign Affairs
20217,ChinainLebanon,CCGJeddah,64,Ministry of Foreign Affairs
20218,ChinainLebanon,chinaembaustria,102,Ministry of Foreign Affairs
20219,ChinainLebanon,YZOUTWEETS,35,Ministry of Foreign Affairs
20220,ChinainLebanon,jtao98,35,Ministry of Foreign Affairs
20221,ChinainLebanon,ChinaEmbOttawa,89,Ministry of Foreign Affairs
20222,ChinainLebanon,CSCECNEWS,34,Ministry of Foreign Affairs
20223,ChinainLebanon,YXiusheng,95,Ministry of Foreign Affairs
20224,ChinainLebanon,CGTNEurope,76,Ministry of Foreign Affairs
20225,ChinainLebanon,AmbassadorHuang,48,Ministry of Foreign Affairs
20226,ChinainLebanon,AmbChineBurundi,43,Ministry of Foreign Affairs
20227,ChinainLebanon,ChinaembassyT,81,Ministry of Foreign Affairs
20228,ChinainLebanon,embassy_chinese,61,Ministry of Foreign Affairs
20229,ChinainLebanon,CHNEmbSuriname,36,Ministry of Foreign Affairs
20230,ChinainLebanon,Chine_au_Mali,74,Ministry of Foreign Affairs
20231,ChinainLebanon,china_emb_ng,50,Ministry of Foreign Affairs
20232,ChinainLebanon,ChineseLiberia,108,Ministry of Foreign Affairs
20233,ChinainLebanon,FuCong17,133,Ministry of Foreign Affairs
20234,ChinainLebanon,criarabic,8,Ministry of Foreign Affairs
20235,ChinainLebanon,SpokespersonHZM,92,Ministry of Foreign Affairs
20236,ChinainLebanon,ChinaAmbUN,210,Ministry of Foreign Affairs
20237,ChinainLebanon,CGChinaInZurich,86,Ministry of Foreign Affairs
20238,ChinainLebanon,Amb_ZhuJing,75,Ministry of Foreign Affairs
20239,ChinainLebanon,ZhongBai2020,146,Ministry of Foreign Affairs
20240,ChinainLebanon,ChineseEmb_PNG,103,Ministry of Foreign Affairs
20241,ChinainLebanon,CGTNRadio,78,Ministry of Foreign Affairs
20242,ChinainLebanon,xinjiangchannel,105,Ministry of Foreign Affairs
20243,ChinainLebanon,ChinaConSydney,127,Ministry of Foreign Affairs
20244,ChinainLebanon,ChinaEmbGermany,76,Ministry of Foreign Affairs
20245,ChinainLebanon,AmbLiuGuangYuan,46,Ministry of Foreign Affairs
20246,ChinainLebanon,cidcaofficial,68,Ministry of Foreign Affairs
20247,ChinainLebanon,ChinaIraq,100,Ministry of Foreign Affairs
20248,ChinainLebanon,CGMeifangZhang,182,Ministry of Foreign Affairs
20249,ChinainLebanon,chinacgedi,62,Ministry of Foreign Affairs
20250,ChinainLebanon,Li_Yang_China,61,Ministry of Foreign Affairs
20251,ChinainLebanon,zhang_heqing,245,Ministry of Foreign Affairs
20252,ChinainLebanon,China_OPCW,40,Ministry of Foreign Affairs
20253,ChinainLebanon,Amb_LiSong,80,Ministry of Foreign Affairs
20254,ChinainLebanon,PDChinaSports,30,Ministry of Foreign Affairs
20255,ChinainLebanon,AmbZhouJian,76,Ministry of Foreign Affairs
20256,ChinainLebanon,ChinaEmbinGH,82,Ministry of Foreign Affairs
20257,ChinainLebanon,EmbChinaCuba,64,Ministry of Foreign Affairs
20258,ChinainLebanon,ExploreGansu,26,Ministry of Foreign Affairs
20259,ChinainLebanon,CHINA_DIPLOMAT,73,Ministry of Foreign Affairs
20260,ChinainLebanon,AmbNong,69,Ministry of Foreign Affairs
20261,ChinainLebanon,WuPeng_MFAChina,149,Ministry of Foreign Affairs
20262,ChinainLebanon,libijian2,128,Ministry of Foreign Affairs
20263,ChinainLebanon,ChinaEmbSL,85,Ministry of Foreign Affairs
20264,CenJasmine,zlj517,308,China Media Group (CMG)
20265,CenJasmine,MFA_China,299,China Media Group (CMG)
20266,CenJasmine,thouse_opinions,109,China Media Group (CMG)
20267,CenJasmine,SpokespersonCHN,329,China Media Group (CMG)
20268,CenJasmine,China2ASEAN,133,China Media Group (CMG)
20269,CenJasmine,China24Official,30,China Media Group (CMG)
20270,CenJasmine,globaltimesnews,209,China Media Group (CMG)
20271,CenJasmine,Echinanews,169,China Media Group (CMG)
20272,CenJasmine,PDChinese,134,China Media Group (CMG)
20273,CenJasmine,XinhuaChinese,79,China Media Group (CMG)
20274,CenJasmine,PDChina,237,China Media Group (CMG)
20275,CenJasmine,XHNews,284,China Media Group (CMG)
20276,CenJasmine,cgtnamerica,96,China Media Group (CMG)
20277,CenJasmine,CGTNOfficial,307,China Media Group (CMG)
20278,CenJasmine,ChinaDaily,249,China Media Group (CMG)
20279,CenJasmine,Yunfei_Zh,37,China Media Group (CMG)
20280,chinaorgcn,EmbChinaGE,106,China International Communications Group (CICG)
20281,chinaorgcn,Chinaemb_Hellas,100,China International Communications Group (CICG)
20282,chinaorgcn,ambchinetchad,94,China International Communications Group (CICG)
20283,chinaorgcn,ChinaEmbIreland,47,China International Communications Group (CICG)
20284,chinaorgcn,ChinaEmbinCH,101,China International Communications Group (CICG)
20285,chinaorgcn,ChinaEmbNL,108,China International Communications Group (CICG)
20286,chinaorgcn,ChinaEmbPoland,105,China International Communications Group (CICG)
20287,chinaorgcn,ZhongBai2020,146,China International Communications Group (CICG)
20288,chinaorgcn,ChineseSomalia,99,China International Communications Group (CICG)
20289,chinaorgcn,ChinaEmSlovenia,128,China International Communications Group (CICG)
20290,chinaorgcn,chinaconsulist,21,China International Communications Group (CICG)
20291,chinaorgcn,ChinaCGCalgary,84,China International Communications Group (CICG)
20292,chinaorgcn,AmbChineCmr,66,China International Communications Group (CICG)
20293,chinaorgcn,AmbNong,69,China International Communications Group (CICG)
20294,chinaorgcn,ChineseEmb_FJ,91,China International Communications Group (CICG)
20295,chinaorgcn,GoJiangsu,87,China International Communications Group (CICG)
20296,chinaorgcn,thepapercn,50,China International Communications Group (CICG)
20297,chinaorgcn,Chinaembmanila,105,China International Communications Group (CICG)
20298,chinaorgcn,ChinaEmbSL,85,China International Communications Group (CICG)
20299,chinaorgcn,xinjiangchannel,105,China International Communications Group (CICG)
20300,chinaorgcn,qingqingparis,33,China International Communications Group (CICG)
20301,chinaorgcn,ChinaEmbGermany,76,China International Communications Group (CICG)
20302,chinaorgcn,ChinaEmbinGH,82,China International Communications Group (CICG)
20303,chinaorgcn,ChinaembassyT,81,China International Communications Group (CICG)
20304,chinaorgcn,chinaembaustria,102,China International Communications Group (CICG)
20305,chinaorgcn,ChinaEmbGrenada,97,China International Communications Group (CICG)
20306,chinaorgcn,WangJianPaco,37,China International Communications Group (CICG)
20307,chinaorgcn,CaoYi_MFA,178,China International Communications Group (CICG)
20308,chinaorgcn,ChineseLiberia,108,China International Communications Group (CICG)
20309,chinaorgcn,ChineseEmbinUK,151,China International Communications Group (CICG)
20310,chinaorgcn,ChineseEmbtoYEM,107,China International Communications Group (CICG)
20311,chinaorgcn,ChinaConsulate,95,China International Communications Group (CICG)
20312,chinaorgcn,ChinaMissionGva,89,China International Communications Group (CICG)
20313,chinaorgcn,li_xiaosi,168,China International Communications Group (CICG)
20314,chinaorgcn,jtao98,35,China International Communications Group (CICG)
20315,chinaorgcn,AmbLiuQuan,114,China International Communications Group (CICG)
20316,chinaorgcn,China__Focus,35,China International Communications Group (CICG)
20317,chinaorgcn,PRCAmbNepal,114,China International Communications Group (CICG)
20318,chinaorgcn,consulat_de,71,China International Communications Group (CICG)
20319,chinaorgcn,ChinaConSydney,127,China International Communications Group (CICG)
20320,chinaorgcn,closertochina,19,China International Communications Group (CICG)
20321,chinaorgcn,ChinaSpox_India,46,China International Communications Group (CICG)
20322,chinaorgcn,CSCECNEWS,34,China International Communications Group (CICG)
20323,chinaorgcn,libijian2,128,China International Communications Group (CICG)
20324,chinaorgcn,ChinaEmbSVK,100,China International Communications Group (CICG)
20325,chinaorgcn,AmbZhouJian,76,China International Communications Group (CICG)
20326,chinaorgcn,ChineseEmb_PNG,103,China International Communications Group (CICG)
20327,chinaorgcn,LiuHongyang4,40,China International Communications Group (CICG)
20328,chinaorgcn,Ambassador_Liu,140,China International Communications Group (CICG)
20329,chinaorgcn,Amb_Yiming,138,China International Communications Group (CICG)
20330,chinaorgcn,CHINA_DIPLOMAT,73,China International Communications Group (CICG)
20331,chinaorgcn,ChinainLebanon,98,China International Communications Group (CICG)
20332,chinaorgcn,AmbLiaoLiqiang,102,China International Communications Group (CICG)
20333,chinaorgcn,AmbassadeChine,175,China International Communications Group (CICG)
20334,chinaorgcn,wangxh65,47,China International Communications Group (CICG)
20335,chinaorgcn,SpokespersonHZM,92,China International Communications Group (CICG)
20336,chinaorgcn,ChinaAmbBelgium,109,China International Communications Group (CICG)
20337,chinaorgcn,AmbassadorHuang,48,China International Communications Group (CICG)
20338,chinaorgcn,EmbaixadaChina,80,China International Communications Group (CICG)
20339,chinaorgcn,ChinaEmbinMR,66,China International Communications Group (CICG)
20340,chinaorgcn,Chine_au_Mali,74,China International Communications Group (CICG)
20341,chinaorgcn,AmbChangHua,92,China International Communications Group (CICG)
20342,chinaorgcn,jejuZLG,51,China International Communications Group (CICG)
20343,chinaorgcn,PRCAmbNL,67,China International Communications Group (CICG)
20344,chinaorgcn,WangXianfeng8,39,China International Communications Group (CICG)
20345,chinaorgcn,SpokespersonCHN,329,China International Communications Group (CICG)
20346,chinaorgcn,GlobalTimesBiz,11,China International Communications Group (CICG)
20347,chinaorgcn,China_Amb_India,148,China International Communications Group (CICG)
20348,chinaorgcn,China_Amb_Mdv,112,China International Communications Group (CICG)
20349,chinaorgcn,weiasecas,69,China International Communications Group (CICG)
20350,chinaorgcn,CathayPak,135,China International Communications Group (CICG)
20351,chinaorgcn,zlj517,308,China International Communications Group (CICG)
20352,chinaorgcn,ChineseEmbinUS,206,China International Communications Group (CICG)
20353,chinaorgcn,AmbCuiTiankai,186,China International Communications Group (CICG)
20354,chinaorgcn,CGTNFrancais,41,China International Communications Group (CICG)
20355,chinaorgcn,ShanghaiEye,43,China International Communications Group (CICG)
20356,chinaorgcn,DrZhaoyongchen,67,China International Communications Group (CICG)
20357,chinaorgcn,ZhaLiyou,188,China International Communications Group (CICG)
20358,chinaorgcn,ChinaAmbSA,151,China International Communications Group (CICG)
20359,chinaorgcn,ChnEmbassy_jp,105,China International Communications Group (CICG)
20360,chinaorgcn,ChineseembassyJ,89,China International Communications Group (CICG)
20361,chinaorgcn,XHNews,284,China International Communications Group (CICG)
20362,chinaorgcn,PDChina,237,China International Communications Group (CICG)
20363,chinaorgcn,CGTNOfficial,307,China International Communications Group (CICG)
20364,chinaorgcn,ChinaDaily,249,China International Communications Group (CICG)
20365,chinaorgcn,zhang_heqing,245,China International Communications Group (CICG)
20366,chinaorgcn,globaltimesnews,209,China International Communications Group (CICG)
20367,chinaorgcn,PDChinese,134,China International Communications Group (CICG)
20368,chinaorgcn,AmbQinGang,225,China International Communications Group (CICG)
20369,chinaorgcn,Echinanews,169,China International Communications Group (CICG)
20370,chinaorgcn,MFA_China,299,China International Communications Group (CICG)
20371,chinaorgcn,CNS1952,79,China International Communications Group (CICG)
20372,chinaorgcn,AmbLiuXiaoMing,230,China International Communications Group (CICG)
20373,chinaorgcn,MahuiChina,187,China International Communications Group (CICG)
20374,chinaorgcn,Chinamission2un,196,China International Communications Group (CICG)
20375,chinaorgcn,cgtnamerica,96,China International Communications Group (CICG)
20376,chinaorgcn,ChinaAmbUN,210,China International Communications Group (CICG)
20377,chinaorgcn,China2ASEAN,133,China International Communications Group (CICG)
20378,chinaorgcn,thouse_opinions,109,China International Communications Group (CICG)
20379,chinaorgcn,VisitShandong,29,China International Communications Group (CICG)
20380,chinaorgcn,JiangJiang43,14,China International Communications Group (CICG)
20381,chinaorgcn,AmbXieFeng,121,China International Communications Group (CICG)
20382,ConsulChinaBcn,SpokespersonCHN,329,Ministry of Foreign Affairs
20383,ConsulChinaBcn,CGMeifangZhang,182,Ministry of Foreign Affairs
20384,ConsulChinaBcn,xuejianosaka,136,Ministry of Foreign Affairs
20385,ConsulChinaBcn,CaoYi_MFA,178,Ministry of Foreign Affairs
20386,ConsulChinaBcn,AmbQinGang,225,Ministry of Foreign Affairs
20387,ConsulChinaBcn,zlj517,308,Ministry of Foreign Affairs
20388,ConsulChinaBcn,zhu_jingyang,59,Ministry of Foreign Affairs
20389,ConsulChinaBcn,ZhaLiyou,188,Ministry of Foreign Affairs
20390,ConsulChinaBcn,MFA_China,299,Ministry of Foreign Affairs
20391,ConsulChinaBcn,ChenPingMFA,72,Ministry of Foreign Affairs
20392,ConsulChinaBcn,WangJialei4,56,Ministry of Foreign Affairs
20393,ConsulChinaBcn,Amb_LuKang,146,Ministry of Foreign Affairs
20394,ConsulChinaBcn,Chinamission2un,196,Ministry of Foreign Affairs
20395,ConsulChinaBcn,SichuanDaily,72,Ministry of Foreign Affairs
20396,ConsulChinaBcn,HeRulong,81,Ministry of Foreign Affairs
20397,ConsulChinaBcn,WuPeng_MFAChina,149,Ministry of Foreign Affairs
20398,ConsulChinaBcn,AmbassadeChine,175,Ministry of Foreign Affairs
20399,ConsulChinaBcn,EmbZhangRun,86,Ministry of Foreign Affairs
20400,ConsulChinaBcn,AmbXieFeng,121,Ministry of Foreign Affairs
20401,ConsulChinaBcn,JilinChina,54,Ministry of Foreign Affairs
20402,ConsulChinaBcn,YaoFei9,11,Ministry of Foreign Affairs
20403,ConsulChinaBcn,EmbajadaChinaSV,43,Ministry of Foreign Affairs
20404,ConsulChinaBcn,wuji_li,17,Ministry of Foreign Affairs
20405,ConsulChinaBcn,JingFeng22,64,Ministry of Foreign Affairs
20406,ConsulChinaBcn,Zhang_Xi77,23,Ministry of Foreign Affairs
20407,ConsulChinaBcn,AmbChenBo,39,Ministry of Foreign Affairs
20408,ConsulChinaBcn,ChinaEmSlovenia,128,Ministry of Foreign Affairs
20409,ConsulChinaBcn,CGPRCinDubai,62,Ministry of Foreign Affairs
20410,ConsulChinaBcn,ChinaEmbArg,42,Ministry of Foreign Affairs
20411,ConsulChinaBcn,AmbCina,82,Ministry of Foreign Affairs
20412,ConsulChinaBcn,EmbChinaCuba,64,Ministry of Foreign Affairs
20413,ConsulChinaBcn,ChinaEmbAngola,77,Ministry of Foreign Affairs
20414,ConsulChinaBcn,ChinaCGCalgary,84,Ministry of Foreign Affairs
20415,ConsulChinaBcn,ChinaEmbSVK,100,Ministry of Foreign Affairs
20416,ConsulChinaBcn,ChnEmbassy_jp,105,Ministry of Foreign Affairs
20417,ConsulChinaBcn,AmbassadorHuang,48,Ministry of Foreign Affairs
20418,ConsulChinaBcn,ChnConsul_osaka,83,Ministry of Foreign Affairs
20419,ConsulChinaBcn,ChinaDaily,249,Ministry of Foreign Affairs
20420,ConsulChinaBcn,china_embajada,55,Ministry of Foreign Affairs
20421,ConsulChinaBcn,Chine_au_Mali,74,Ministry of Foreign Affairs
20422,ConsulChinaBcn,ChineseEmbinHU,108,Ministry of Foreign Affairs
20423,ConsulChinaBcn,ChinaEmbPoland,105,Ministry of Foreign Affairs
20424,ConsulChinaBcn,PDChina,237,Ministry of Foreign Affairs
20425,ConsulChinaBcn,CNS1952,79,Ministry of Foreign Affairs
20426,ConsulChinaBcn,HuXijin_GT,132,Ministry of Foreign Affairs
20427,ConsulChinaBcn,ChineseEmbinUK,151,Ministry of Foreign Affairs
20428,ConsulChinaBcn,EmbaixadaChina,80,Ministry of Foreign Affairs
20429,ConsulChinaBcn,chinaembaustria,102,Ministry of Foreign Affairs
20430,ConsulChinaBcn,ChinaEmbPeru,49,Ministry of Foreign Affairs
20431,ConsulChinaBcn,AmbCuiTiankai,186,Ministry of Foreign Affairs
20432,ConsulChinaBcn,weiasecas,69,Ministry of Foreign Affairs
20433,ConsulChinaBcn,XHNews,284,Ministry of Foreign Affairs
20434,ConsulChinaBcn,consulat_de,71,Ministry of Foreign Affairs
20435,ConsulChinaBcn,ChinaEUMission,162,Ministry of Foreign Affairs
20436,ConsulChinaBcn,shen_shiwei,130,Ministry of Foreign Affairs
20437,ConsulChinaBcn,EmbajadaChinaEc,31,Ministry of Foreign Affairs
20438,ConsulChinaBcn,ChineseEmb_PNG,103,Ministry of Foreign Affairs
20439,ConsulChinaBcn,ChinaEmbajadaRD,41,Ministry of Foreign Affairs
20440,ConsulChinaBcn,ChineseEmbinUS,206,Ministry of Foreign Affairs
20441,ConsulChinaBcn,ZhongBai2020,146,Ministry of Foreign Affairs
20442,ConsulChinaBcn,ChinaEmbEsp,114,Ministry of Foreign Affairs
20443,ConsulChinaBcn,CCGJeddah,64,Ministry of Foreign Affairs
20444,ConsulChinaBcn,ChinaCG_Ffm,76,Ministry of Foreign Affairs
20445,ConsulChinaBcn,CCGBelfast,76,Ministry of Foreign Affairs
20446,ConsulChinaBcn,EmbChinaPa,50,Ministry of Foreign Affairs
20447,ConsulChinaBcn,ChinaEmbPt,89,Ministry of Foreign Affairs
20448,ConsulChinaBcn,Lin_Nan1,53,Ministry of Foreign Affairs
20449,ConsulChinaBcn,ChinaConsAlmaty,71,Ministry of Foreign Affairs
20450,ConsulChinaBcn,ChineseEstonia,39,Ministry of Foreign Affairs
20451,ConsulChinaBcn,ChinaEmbMalta,44,Ministry of Foreign Affairs
20452,ConsulChinaBcn,QiushiJournal,98,Ministry of Foreign Affairs
20453,ConsulChinaBcn,ChinaEmbNL,108,Ministry of Foreign Affairs
20454,ConsulChinaBcn,ChineseEmb_FJ,91,Ministry of Foreign Affairs
20455,ConsulChinaBcn,AmbZhengZeguang,97,Ministry of Foreign Affairs
20456,ConsulChinaBcn,embajadorcn_uy,78,Ministry of Foreign Affairs
20457,ConsulChinaBcn,globaltimesnews,209,Ministry of Foreign Affairs
20458,ConsulChinaBcn,EmbChinaMex,51,Ministry of Foreign Affairs
20459,ConsulChinaBcn,ChinaEmbAntigua,41,Ministry of Foreign Affairs
20460,ConsulChinaBcn,ChinaCGMTL,33,Ministry of Foreign Affairs
20461,ConsulChinaBcn,ChnConsulateNgt,50,Ministry of Foreign Affairs
20462,ConsulChinaBcn,xinjiangchannel,105,Ministry of Foreign Affairs
20463,ConsulChinaBcn,ambchinetchad,94,Ministry of Foreign Affairs
20464,ConsulChinaBcn,ChinaIraq,100,Ministry of Foreign Affairs
20465,ConsulChinaBcn,FuCong17,133,Ministry of Foreign Affairs
20466,ConsulChinaBcn,ConsulateSan,55,Ministry of Foreign Affairs
20467,ConsulChinaBcn,chenweihua,132,Ministry of Foreign Affairs
20468,ConsulChinaBcn,jejuZLG,51,Ministry of Foreign Affairs
20469,ConsulChinaBcn,CGTNEurope,76,Ministry of Foreign Affairs
20470,ConsulChinaBcn,China_Lyon,83,Ministry of Foreign Affairs
20471,ConsulChinaBcn,ChineseEmbtoYEM,107,Ministry of Foreign Affairs
20472,ConsulChinaBcn,ChineseLiberia,108,Ministry of Foreign Affairs
20473,ConsulChinaBcn,BeijingReview,98,Ministry of Foreign Affairs
20474,ConsulChinaBcn,ChinaConSydney,127,Ministry of Foreign Affairs
20475,ConsulChinaBcn,li_xiaosi,168,Ministry of Foreign Affairs
20476,ConsulChinaBcn,ChinaConsulate,95,Ministry of Foreign Affairs
20477,ConsulChinaBcn,SpokespersonHZM,92,Ministry of Foreign Affairs
20478,ConsulChinaBcn,AmbChineCmr,66,Ministry of Foreign Affairs
20479,ConsulChinaBcn,ChinaEmbajada,35,Ministry of Foreign Affairs
20480,ConsulChinaBcn,EmbChinaGE,106,Ministry of Foreign Affairs
20481,AmbDongXiaojun,CGTNGlobalBiz,48,Ministry of Foreign Affairs
20482,AmbDongXiaojun,zhang_heqing,245,Ministry of Foreign Affairs
20483,AmbDongXiaojun,AmbQinGang,225,Ministry of Foreign Affairs
20484,AmbDongXiaojun,xuejianosaka,136,Ministry of Foreign Affairs
20485,AmbDongXiaojun,CaoYi_MFA,178,Ministry of Foreign Affairs
20486,AmbDongXiaojun,liupheonix,131,Ministry of Foreign Affairs
20487,AmbDongXiaojun,ChinaAmbUN,210,Ministry of Foreign Affairs
20488,AmbDongXiaojun,MFA_China,299,Ministry of Foreign Affairs
20489,AmbDongXiaojun,Cao_Li_CHN,94,Ministry of Foreign Affairs
20490,AmbDongXiaojun,AmbLiuXiaoMing,230,Ministry of Foreign Affairs
20491,AmbDongXiaojun,libijian2,128,Ministry of Foreign Affairs
20492,AmbDongXiaojun,MahuiChina,187,Ministry of Foreign Affairs
20493,AmbDongXiaojun,Zhou_Li_CHN,116,Ministry of Foreign Affairs
20494,AmbDongXiaojun,Amb_LuKang,146,Ministry of Foreign Affairs
20495,AmbDongXiaojun,China2ASEAN,133,Ministry of Foreign Affairs
20496,AmbDongXiaojun,promisingzhuang,56,Ministry of Foreign Affairs
20497,AmbDongXiaojun,ZhaLiyou,188,Ministry of Foreign Affairs
20498,AmbDongXiaojun,sun_weide,67,Ministry of Foreign Affairs
20499,AmbDongXiaojun,ChenPingMFA,72,Ministry of Foreign Affairs
20500,AmbDongXiaojun,FuzhouCity,56,Ministry of Foreign Affairs
20501,AmbDongXiaojun,wulei2020,36,Ministry of Foreign Affairs
20502,AmbDongXiaojun,ChinaCG_NYC,110,Ministry of Foreign Affairs
20503,AmbDongXiaojun,VisitShandong,29,Ministry of Foreign Affairs
20504,AmbDongXiaojun,HU_Bin_CHN,52,Ministry of Foreign Affairs
20505,AmbDongXiaojun,ShaanxiMoments,47,Ministry of Foreign Affairs
20506,AmbDongXiaojun,HunanTimes,10,Ministry of Foreign Affairs
20507,AmbDongXiaojun,AmbXieFeng,121,Ministry of Foreign Affairs
20508,AmbDongXiaojun,zhangbuxin,38,Ministry of Foreign Affairs
20509,AmbDongXiaojun,dupingCHN,42,Ministry of Foreign Affairs
20510,AmbDongXiaojun,Hakimyu2,26,Ministry of Foreign Affairs
20511,AmbDongXiaojun,CGHuangPingNY,117,Ministry of Foreign Affairs
20512,China24Official,SpokespersonCHN,329,China Media Group (CMG)
20513,China24Official,CGMeifangZhang,182,China Media Group (CMG)
20514,China24Official,zhang_heqing,245,China Media Group (CMG)
20515,China24Official,CaoYi_MFA,178,China Media Group (CMG)
20516,China24Official,CGTNOfficial,307,China Media Group (CMG)
20517,China24Official,XHNews,284,China Media Group (CMG)
20518,China24Official,ChinaDaily,249,China Media Group (CMG)
20519,China24Official,AmbQinGang,225,China Media Group (CMG)
20520,China24Official,globaltimesnews,209,China Media Group (CMG)
20521,China24Official,PDChina,237,China Media Group (CMG)
20522,China24Official,HuXijin_GT,132,China Media Group (CMG)
20523,China24Official,Jingjing_Li,82,China Media Group (CMG)
20524,China24Official,MFA_China,299,China Media Group (CMG)
20525,China24Official,MahuiChina,187,China Media Group (CMG)
20526,China24Official,PDChinese,134,China Media Group (CMG)
20527,China24Official,zlj517,308,China Media Group (CMG)
20528,China24Official,salahzhang,67,China Media Group (CMG)
20529,China24Official,ChineseEmbTZ,95,China Media Group (CMG)
20530,China24Official,CGHuangPingNY,117,China Media Group (CMG)
20531,China24Official,CCGBelfast,76,China Media Group (CMG)
20532,China24Official,ChinaCG_NYC,110,China Media Group (CMG)
20533,China24Official,ChinaCG_Ffm,76,China Media Group (CMG)
20534,China24Official,ChinaCG_Muc,94,China Media Group (CMG)
20535,China24Official,izhejiang,93,China Media Group (CMG)
20536,China24Official,liupheonix,131,China Media Group (CMG)
20537,China24Official,iChongqing_CIMC,69,China Media Group (CMG)
20538,China24Official,Amazing_Yunnan,92,China Media Group (CMG)
20539,China24Official,ChinaAmbSA,151,China Media Group (CMG)
20540,China24Official,ZhengJunfeng1,12,China Media Group (CMG)
20541,China24Official,ChinaScience,77,China Media Group (CMG)
20542,China24Official,Yunfei_Zh,37,China Media Group (CMG)
