is_blue_verified,created_at,description,favourites_count,followers_count,friends_count,listed_count,location,media_count,name,normal_followers_count,pinned_tweet_ids_str,possibly_sensitive,profile_banner_url,profile_image_url_https,screen_name,statuses_count,verified,want_retweets,withheld_in_countries,professional_type,smart_blocked_by,smart_blocking,has_hidden_likes_on_profile,has_hidden_subscriptions_on_profile,is_identity_verified,verified_since_msec,can_highlight_tweets,highlighted_tweets,creator_subscriptions_count,url_0_display,url_0_expanded,url_0_url
True,Wed Mar 16 06:39:34 +0000 2022,"Located in the center of Suzhou and in the hinterland area of the Yangtze River Delta, Wuzhong district is famous for being home to the ancient Wu Culture.",1403,9048,464,39,"Wuzhong district, Suzhou",436,Suzhou Wuzhong,9048,['1714522694040117611'],False,https://pbs.twimg.com/profile_banners/1503984089359327240/1647412930,https://pbs.twimg.com/profile_images/1503984384239869954/-upv_z_P_normal.jpg,SuzhouWuzhong,538,False,False,[],,False,False,False,False,False,1686299467234,True,0,0,szwz.gov.cn/szwz/index.sht…,http://www.szwz.gov.cn/szwz/index.shtml,https://t.co/vvkSzBIlUx
False,Sun Feb 16 16:37:15 +0000 2020,Official twitter account of the Embassy of the People's Republic of China in Ireland.,1146,5160,208,76,"Dublin, Éire",820,Chinese Embassy in Ireland,5160,[],False,https://pbs.twimg.com/profile_banners/1229082104656470017/1586016040,https://pbs.twimg.com/profile_images/1246106789462114305/YRGChI0S_normal.jpg,ChinaEmbIreland,1511,False,False,[],Business,False,False,False,False,False,1599088538323,False,0,0,ie.china-embassy.gov.cn/eng/,http://ie.china-embassy.gov.cn/eng/,https://t.co/YLKVJLCHGg
True,Wed Mar 17 05:28:22 +0000 2021,"Welcome to Shaoxing, a wonderful and fascinating city in East China’s Zhejiang province.",999,42978,538,39,"Shaoxing, Zhejiang, China",405,Shaoxing: A Gateway to China's History,42978,[],False,https://pbs.twimg.com/profile_banners/1372056984703275009/1697091006,https://pbs.twimg.com/profile_images/1375319953084063744/ehwcVKv0_normal.png,ShaoxingCity,712,False,False,[],Business,False,False,False,False,False,1683944667039,True,0,0,ezhejiang.gov.cn/shaoxing/,http://www.ezhejiang.gov.cn/shaoxing/,https://t.co/HjQIQkIbDB
False,Thu May 10 05:44:43 +0000 2018,"Pagina ufficiale.
Seguici su Tiktok: https://t.co/WzOjTxn4PT
su  IG: https://t.co/pwaROzQdX8…
su FB: https://t.co/yNbpHqOQQU",735,48508,163,166,"Rome, Lazio",5714,Ambasciata Repubblica Popolare Cinese in Italia,48508,[],False,https://pbs.twimg.com/profile_banners/994453158301786113/1678978176,https://pbs.twimg.com/profile_images/1234767291939684352/cinfcozG_normal.jpg,AmbCina,9326,False,False,[],,False,False,False,False,False,1569462613124,False,0,0,it.chineseembassy.org/ita/,http://it.chineseembassy.org/ita/,https://t.co/Frdyvntmzv
False,Tue Feb 18 21:33:28 +0000 2020,Embajada de la República Popular China en el Perú 欢迎关注中国驻秘鲁使馆官方推特账号,191,12008,104,87,"Lima, Perú",176,Embajada de China en el Perú,12008,['1725323159824482809'],False,https://pbs.twimg.com/profile_banners/1229881161171775488/1586017457,https://pbs.twimg.com/profile_images/1601030716552257539/uH3BgFJs_normal.jpg,ChinaEmbPeru,695,False,False,[],,False,False,False,False,False,1595362050955,False,0,0,embajadachina.org.pe/chn/,http://www.embajadachina.org.pe/chn/,https://t.co/wBLwWSWbi0
False,Wed Jul 22 09:35:28 +0000 2020,"In China, each of its 1.4 billion people is unique and writing their own life story. Follow us to see the extraordinary stories of ordinary Chinese people.",185,75,36,1,,128,Feel China,75,[],False,https://pbs.twimg.com/profile_banners/1285870990023507969/1616132765,https://pbs.twimg.com/profile_images/1286482745787420673/_pHtRvYu_normal.jpg,feelchina2021,528,False,False,[],,False,False,False,False,False,,False,0,0,chinadaily.com.cn/china/feelchina,http://www.chinadaily.com.cn/china/feelchina,https://t.co/jDAuV7aHaR
False,Wed Dec 13 08:32:59 +0000 2017,The official twitter account of the Embassy of the People's Republic of China in the Republic of Slovenia.,586,5125,299,103,"Koblarjeva 3, 1000 Ljubljana, Republic of Slovenia.",189,ChineseEmbassySlovenia,5125,[],False,https://pbs.twimg.com/profile_banners/940862098216751105/1586011381,https://pbs.twimg.com/profile_images/940865736523894784/X_P9ynl5_normal.jpg,ChinaEmSlovenia,2196,False,False,[],,False,False,False,False,False,1623159489932,False,0,0,si.chineseembassy.org,http://si.chineseembassy.org,https://t.co/g6392J4Xfg
False,Thu Jun 12 02:46:43 +0000 2014,The official twitter account of the Embassy of the People's Republic of China in Canada,537,15557,412,160,"515 St. Patrick Street, Ottawa",2245,中国驻加拿大大使馆 Chinese Embassy in Canada,15557,[],False,https://pbs.twimg.com/profile_banners/2562545263/1408394316,https://pbs.twimg.com/profile_images/1449083832355930119/dJYYbX4D_normal.jpg,ChinaEmbOttawa,6557,False,False,[],Creator,False,False,False,False,False,1441994196993,False,0,0,ca.china-embassy.gov.cn/eng/,http://ca.china-embassy.gov.cn/eng/,https://t.co/9jw97ifrUK
True,Sun Dec 02 00:23:35 +0000 2018,"Journalist with Xinhua News Agency. Views my own. 
Reach me at xuzeyuphilip@gmail.com",471,67825,1864,100,Beijing,597,Xu Zeyu,67825,['1585256369699311616'],False,https://pbs.twimg.com/profile_banners/1069024241591365632/1581325048,https://pbs.twimg.com/profile_images/1241332148621037569/lcQWz3_6_normal.jpg,XuZeyu_Philip,1217,False,False,[],Creator,False,False,False,False,False,1678162135638,True,0,0,sinicalchina.substack.com,https://sinicalchina.substack.com/,https://t.co/RfcDow9uNq
False,Thu Nov 19 20:59:41 +0000 2020,"Ministro Consejero, Embajada China en Panamá",3689,916,325,21,Ciudad de Panamá,67,LI Wuji,916,[],False,https://pbs.twimg.com/profile_banners/1329529749153177608/1658784180,https://pbs.twimg.com/profile_images/1674158527785455617/gM1qdH0X_normal.jpg,wuji_li,1944,False,False,[],,False,False,False,False,False,,False,0,0,,,
False,Thu Feb 23 18:25:52 +0000 2017,"#China reporter, podcaster, YouTuber, founder of GRR, a China-focused newsletter. Views not representing @XHNews",1098,2814,773,74,Beijing,559,Jiang Jiang (JJ),2814,['1722955300796338439'],False,https://pbs.twimg.com/profile_banners/834831659233058816/1652982154,https://pbs.twimg.com/profile_images/1563947288262856705/yf5Wsttx_normal.jpg,JiangJiang43,2799,False,False,[],,False,False,False,False,False,,False,0,0,gingerriver.com/welcome,https://www.gingerriver.com/welcome,https://t.co/TJIMjdlBbe
False,Sun Feb 12 15:17:51 +0000 2017,"Official account of the commentary program on China Global TV Network - ""The Point with LIU Xin"". Find us on https://t.co/BSTjikSPNB.",5,402,3,4,Beijing,50,CGTN The Point with LIU Xin,402,[],False,https://pbs.twimg.com/profile_banners/830798075396362241/1650004057,https://pbs.twimg.com/profile_images/1514853744244146182/zgq-QVR5_normal.jpg,thepoint_CGTN,94,False,False,[],,False,False,False,False,False,,False,0,0,cgtn.com/shows/Liuxin.h…,https://www.cgtn.com/shows/Liuxin.html,https://t.co/oBDtKAoiQo
False,Tue Jan 28 20:57:54 +0000 2020,Consul General of China in Busan. Sino-Korean relations. Diplomat's work in and view on ROK.,2786,1310,254,24,"Jung-gu, Republic of Korea",236,Ribiao Chen,1310,['1705591960579485765'],False,https://pbs.twimg.com/profile_banners/1222262311265673221/1673023631,https://pbs.twimg.com/profile_images/1684414223412232192/oxjqGNpU_normal.jpg,RibiaoChen,848,False,False,[],Business,False,False,False,False,False,,False,0,0,,,
False,Wed Jun 17 20:37:31 +0000 2020,Permanent Representative of China to the UN Office and other International Organizations in Vienna,1277,6067,205,120,Austria,389,Li Song 李松,6067,[],False,https://pbs.twimg.com/profile_banners/1273354077494284288/1677200776,https://pbs.twimg.com/profile_images/1664749364466556928/u1QsPkWo_normal.jpg,Amb_LiSong,1537,False,False,[],Creator,False,False,False,False,False,,False,0,0,,,
False,Sat Apr 06 11:56:27 +0000 2019,Chinese Ambassador to Zimbabwe,1776,16439,195,133,"Harare, Zimbabwe",135,Zhou Ding,16439,[],False,https://pbs.twimg.com/profile_banners/1114497090426691586/1586074847,https://pbs.twimg.com/profile_images/1710209725604728832/cxDtNHe3_normal.jpg,China_Amb_Zim,1571,False,False,[],,False,False,False,False,False,,False,0,0,chinaembassy.org.zw/eng/,http://www.chinaembassy.org.zw/eng/,https://t.co/qM1tr2JayX
False,Tue Feb 02 02:48:35 +0000 2021,中華人民共和国駐長崎総領事館の公式Twitterです。中日関係、地方交流、また中国経済・文化・社会及び総領事館行事などを皆様にご紹介させていただきます。総領事館HPはこちらへhttps://t.co/Uf7WJGtE4M,691,1004,24,22,,556,中華人民共和国駐長崎総領事館,1004,[],False,https://pbs.twimg.com/profile_banners/1356434237893668864/1612234887,https://pbs.twimg.com/profile_images/1397799027790409728/ZC11XtMF_normal.jpg,ChnConsulateNag,1358,False,False,[],,False,False,False,False,False,,False,0,0,,,
False,Fri Oct 02 07:34:56 +0000 2020,‏‏زه غوټۍ یم، اوس په بېجېنګ کې اوسېږم، راځئ له ما سره اصلي او ښکلی چين وګورئ!,1118,1812,132,2,China_Bijjing,62,د چین غوټۍ,1812,[],False,https://pbs.twimg.com/profile_banners/1311932552626741248/1601624384,https://pbs.twimg.com/profile_images/1311932978059190273/raTrlYRQ_normal.jpg,afghanchina,234,False,False,[],,False,False,False,False,False,,False,0,0,,,
False,Mon Jun 07 12:00:41 +0000 2021,Embajador de China en Uruguay,45273,4758,475,50,Montevideo,2476,Huang Yazhong,4758,[],False,https://pbs.twimg.com/profile_banners/1401871680025333765/1623067396,https://pbs.twimg.com/profile_images/1703158678214389760/53nnvfDs_normal.jpg,embajadorcn_uy,3834,False,False,[],,False,False,False,False,False,1632120391796,False,0,0,,,
False,Sat Sep 27 04:49:14 +0000 2008,"Editor. Previously @Caixin, @ChinaDaily, @GlobalTimes, @SingTaoDaily, @WorldJournal. BJ, NYC. Biz, Tech. Views my own.",273,1179,614,47,Beijing,356,Wu Gang,1179,[],False,https://pbs.twimg.com/profile_banners/16482491/1538036463,https://pbs.twimg.com/profile_images/753570512/DSC_4274ab_normal.jpg,WuGang_CX,3350,False,False,[],,False,False,False,False,False,,False,0,0,,,
False,Thu Oct 07 09:24:30 +0000 2021,"中华人民共和国驻慕尼黑总领事馆
Generalkonsulat der VR China in München
Chinese Consulate General in Munich",354,3099,445,36,Munich,1048,Chinesisches Generalkonsulat in München,3099,[],False,https://pbs.twimg.com/profile_banners/1446043686924603394/1633610755,https://pbs.twimg.com/profile_images/1620852454353928212/L5agJUtO_normal.jpg,ChinaCG_Muc,2306,False,False,[],,False,False,False,False,False,,False,0,0,munich.china-consulate.gov.cn/ger/,http://munich.china-consulate.gov.cn/ger/,https://t.co/gnVRWp3jSl
True,Thu Oct 28 09:40:27 +0000 2021,中華人民共和国駐福岡総領事律桂軍の公式Twitterです。「山川異域、風月同天」の心をもって、中国と日本の最新情報についてシェアし、交流と協力を進めてまいります。,1015,2983,103,39,,119,律桂軍,2983,[],False,https://pbs.twimg.com/profile_banners/1453657796797341700/1682649598,https://pbs.twimg.com/profile_images/1651791944643903488/-UZLzve-_normal.jpg,FukLyuGuijun,904,False,False,[],,False,False,False,False,False,1636115771989,True,0,0,fukuoka.china-consulate.org,http://fukuoka.china-consulate.org,https://t.co/7Typ1tkFiS
False,Tue Mar 01 13:52:23 +0000 2022,"Counsellor, Information Department of Foreign Ministry, China @MFA_China
Rts≠endorsement",13117,17616,609,100,"Beijing, People's Republic of ",3149,Zhou Li周莉,17616,['1637991519423713280'],False,https://pbs.twimg.com/profile_banners/1498657322670833668/1646383893,https://pbs.twimg.com/profile_images/1499735808383029252/SOAGne6N_normal.jpg,Zhou_Li_CHN,7295,False,False,[],,False,False,False,False,False,,False,0,0,fmprc.gov.cn/mfa_eng/,http://www.fmprc.gov.cn/mfa_eng/,https://t.co/2pFGTxLvBa
False,Thu Dec 23 02:33:28 +0000 2021,"Official Tourism Account of Jilin

Brought to you by the Jilin Province Department of Culture and Tourism",290,5484,277,6,"Jilin, China",510,Discover Jilin,5484,['1612388846255095809'],False,https://pbs.twimg.com/profile_banners/1473844110154878976/1689150482,https://pbs.twimg.com/profile_images/1478927689272606721/fkw6fgX2_normal.jpg,DiscoverJilin,601,False,False,[],Business,False,False,False,False,False,,False,0,0,facebook.com/discoverjilin,https://www.facebook.com/discoverjilin,https://t.co/1r7KL8DAJ6
False,Tue Sep 07 02:42:51 +0000 2021,"Vice Mayor of Chengdu City, Sichuan Province, China.
Former Consul General of China in Barcelona",715,2394,205,30,,370,Lin Nan 林楠,2394,['1476794375313051648'],False,https://pbs.twimg.com/profile_banners/1435070938706432005/1636704119,https://pbs.twimg.com/profile_images/1474063847686230034/kTv1WUYO_normal.jpg,Lin_Nan1,608,False,False,[],,False,False,False,False,False,,False,0,0,,,
False,Tue Apr 05 11:06:04 +0000 2016,"Global Times Life section focuses on Chinese and Western culture. We cover c-pop,k-pop, stars, movies,culture, operas, Hollywood, Bollywood and more...",1979,1995,493,33,Beijing,3031,GTLife,1995,['1418565803402694664'],False,https://pbs.twimg.com/profile_banners/717307308452093952/1577282212,https://pbs.twimg.com/profile_images/720184245382160384/XBR7h3o5_normal.jpg,GlobalTimesLife,4954,False,False,[],,False,False,False,False,False,,False,0,0,globaltimes.cn/life/index.html,https://www.globaltimes.cn/life/index.html,https://t.co/lw9tPS1WZM
False,Fri Mar 12 08:46:00 +0000 2021,"All about Shaanxi, a beautiful province with a long history in NW China. Find most updated information of Shaanxi here!",2073,80548,446,63,"Shaanxi, China",526,Shaanxi Moments,80548,[],False,https://pbs.twimg.com/profile_banners/1370294725731708931/1649377658,https://pbs.twimg.com/profile_images/1370295255443013632/N2oQ5wUz_normal.jpg,ShaanxiMoments,965,False,False,[],Business,False,False,False,False,False,1683147842839,False,0,0,jiandanshiji.com/sy,https://www.jiandanshiji.com/sy,https://t.co/UJAroXlqJZ
False,Wed Apr 01 06:50:39 +0000 2020,"Spokesperson & Director General, Bureau of Public Information and Communication, International Department, CPC Central Committee",14,9216,36,129,Beijing,567,Hu Zhaoming 中联部发言人胡兆明,9216,[],False,https://pbs.twimg.com/profile_banners/1245242068110213120/1585727658,https://pbs.twimg.com/profile_images/1245266212742787075/U1fa-IQv_normal.jpg,SpokespersonHZM,1341,False,False,[],,False,False,False,False,False,1672905600000,False,0,0,,,
False,Fri Aug 20 08:20:04 +0000 2021,The Office of the Chargé d’Affaires of the People's Republic of China in the Republic of Lithuania,6677,17124,3700,54,,521,中国驻立陶宛代办处,17124,[],False,https://pbs.twimg.com/profile_banners/1428632698084634626/1670483507,https://pbs.twimg.com/profile_images/1428676970494271489/8gzAJwdY_normal.jpg,in_embassy,1063,False,False,[],Creator,False,False,False,False,False,1635416940788,False,0,0,lt.china-embassy.org/chn/,http://lt.china-embassy.org/chn/,https://t.co/uugXojiNCe
False,Tue Apr 06 04:59:14 +0000 2010,"Journaliste CGTN /Étudiante en Journalisme à l'@ESJLille, 89e promo",94,387,259,10,Beijing,104,HAN YINGYA,387,[],False,https://pbs.twimg.com/profile_banners/130054207/1594799519,https://pbs.twimg.com/profile_images/1260130282012733440/zNTaAo7J_normal.jpg,lena90830,179,False,False,[],,False,False,False,False,False,,False,0,0,,,
False,Mon Mar 10 12:53:19 +0000 2014,🛰Tech&Biz Influencer 🚀 1.3 M followers on social media 🚀 Subscribe -MOST eye-catching tech all here makes you the coolest among friends #AI #web3 #futurist,273,738,1449,3,beijjng China,544,🤖️Rachel Zhou AKA Miss Wow🛰️🚀,738,['1556644155681431552'],False,https://pbs.twimg.com/profile_banners/2382100904/1653021790,https://pbs.twimg.com/profile_images/1588070976029622273/Ow1UzvSu_normal.jpg,MissWow66,768,False,False,[],Creator,False,False,False,False,False,,False,0,0,youtube.com/channel/UCOq-c…,https://youtube.com/channel/UCOq-ckJU3y2lCSwuVPaKc_A,https://t.co/pCqinFrYNJ
False,Mon Jun 11 14:35:27 +0000 2012,"diplomata da #China 🇨🇳no #Brasil，uma paixão pela vida,常驻巴西的中国外交官，用心用情讲述中国故事，喜爱美食、足球和美景, 防止失联@CGCHINASP Rt≠endorsement
views my own",31434,5301,1276,17,巴西圣保罗 São Paulo,575,Lucas Zhuang,5301,['1638726602283524096'],False,https://pbs.twimg.com/profile_banners/605467715/1661904638,https://pbs.twimg.com/profile_images/1559758906636865536/ZybQvPzz_normal.jpg,promisingzhuang,2936,False,False,[],Business,False,False,False,False,False,,False,0,0,,,
False,Thu Apr 16 08:38:54 +0000 2020,Compte Twitter officiel de l'Ambassade de Chine à Djibouti🇨🇳🇩🇯,916,3300,139,78,Djibouti,594,Ambassade de Chine à Djibouti,3300,[],False,https://pbs.twimg.com/profile_banners/1250704920153554944/1587999462,https://pbs.twimg.com/profile_images/1252518872541954048/x-HaOLnk_normal.jpg,ChineAmbDjibout,1421,False,False,[],,False,False,False,False,False,1623160090921,False,0,0,dj.china-embassy.gov.cn/fra/,http://dj.china-embassy.gov.cn/fra/,https://t.co/BaGtsMcZQu
False,Mon Oct 25 03:49:11 +0000 2021,Economic and Commercial Counselor of the Embassy of the People's Republic of China to the Republic of Maldives.,1399,378,86,7,,46,Counsellor Wang,378,[],False,,https://pbs.twimg.com/profile_images/1455418258589241355/obMLJdZA_normal.jpg,WQHChina,1492,False,False,[],,False,False,False,False,False,,False,0,0,,,
False,Wed Nov 01 03:12:00 +0000 2017,Embajador de China en Panamá🇨🇳🤝🇵🇦,37937,18790,524,84,,2410,魏强  WEI Qiang,18790,[],False,https://pbs.twimg.com/profile_banners/925561028469035008/1633932510,https://pbs.twimg.com/profile_images/967564829002170368/lg3Nemeb_normal.jpg,weiasecas,24915,False,False,[],,False,False,False,False,False,,False,0,0,,,
False,Tue Sep 10 14:40:35 +0000 2019,Official handle of the Embassy of the People's Republic of China in the Federal Republic of Nigeria.,389,4287,141,65,"302 Diplomatic Drive, Abuja",1608,🇨🇳Chinese Embassy in Nigeria🇳🇬,4287,[],False,https://pbs.twimg.com/profile_banners/1171433208740601857/1673721160,https://pbs.twimg.com/profile_images/1226186629578141696/paZOu-z1_normal.jpg,china_emb_ng,3971,False,False,[],,False,False,False,False,False,1672905600000,False,0,0,ng.chineseembassy.org,http://ng.chineseembassy.org,https://t.co/BOSW455LAI
False,Sat Sep 21 14:02:13 +0000 2019,《中国青年报》是中国共产主义青年团中央机关报，毛泽东同志为中国青年报题写了报名。,51,147,12,3,,136,中国青年报,147,['1280500438069108736'],False,,https://pbs.twimg.com/profile_images/1176759404961492992/q-fpud5O_normal.jpg,ChinaYouthOL,157,False,False,[],,False,False,False,False,False,,False,0,0,,,
True,Mon Mar 09 20:58:07 +0000 2009,"🇳🇿🇨🇳 Columnist, video @ShanghaiDaily • https://t.co/o9YT0hddSa • Fudan M.A. • INFJ • wHiTe MoNkEy • 上海日报 • 复旦大学硕士 • 不是吹捧中国的投机者，而是讲述事实的媒体人",28695,92457,1053,512,People's Republic of China,2310,Andy Boreham 安柏然,92457,['1604427884789059586'],False,https://pbs.twimg.com/profile_banners/23499976/1689937431,https://pbs.twimg.com/profile_images/1684073933958692864/wtkPOw7T_normal.jpg,AndyBxxx,14753,False,False,[],Creator,False,False,False,False,False,1644296282345,True,0,0,shine.cn/andyboreham/,https://www.shine.cn/andyboreham/,https://t.co/w3defoZTzn
True,Sat May 08 15:38:36 +0000 2010,"Deputy Director-General, Department of Boundary and Ocean Affairs",125314,1924984,169395,3453,"Beijing, China",4693,Lijian Zhao 赵立坚,1924984,[],False,https://pbs.twimg.com/profile_banners/141627220/1587360136,https://pbs.twimg.com/profile_images/1279077465676120064/maVlJpBe_normal.jpg,zlj517,71656,False,False,[],,False,False,False,False,False,1493286822891,True,0,0,mfa.gov.cn,http://www.mfa.gov.cn,https://t.co/kx9AuqFXq1
False,Thu Jul 29 05:37:06 +0000 2021,"Open Hubei, Experience China",1432,1153,390,10,,3441,Yangtze View World,1153,['1539892288960073729'],False,https://pbs.twimg.com/profile_banners/1420619183130398722/1648625781,https://pbs.twimg.com/profile_images/1420648508101644289/PgZ2mn6D_normal.jpg,cjxwh_hbtv,4466,False,False,[],,False,False,False,False,False,,False,0,0,,,
False,Sat May 13 10:31:28 +0000 2023,"Counsellor, Information Department of Foreign Ministry, China @MFA_China",303,195,103,2,,136,Liu Yutong 刘禹同,195,[],False,,https://pbs.twimg.com/profile_images/1657346951548141568/eFJBkDiS_normal.jpg,LiuYutongpost,247,False,False,[],,False,False,False,False,False,,False,0,0,,,
True,Sun Jun 19 13:39:25 +0000 2022,This is Wenchang,1033,3430,120,11,,276,Space Town Wenchang,3430,[],False,https://pbs.twimg.com/profile_banners/1538516766753599488/1656565094,https://pbs.twimg.com/profile_images/1538517052809392128/BewuUsLM_normal.jpg,Spacewenchang,367,False,False,[],Business,False,False,False,False,False,1682327610459,True,1,0,hiwenchang.com,http://www.hiwenchang.com/,https://t.co/1VVOdqmRxH
False,Wed Nov 04 19:23:12 +0000 2015,"Ex-embajador de China en Chile (2012-2014), Argentina (2014-2018) y Brasil (2018-2022)| JD, Maestría en Economía| Perfil personal| Rts no son endosos.",865,81765,97,253,,538,楊萬明Yang Wanming,81765,['1497268990376398848'],False,https://pbs.twimg.com/profile_banners/4114061121/1447189745,https://pbs.twimg.com/profile_images/661989323219312641/KXkJNuNz_normal.jpg,WanmingYang,2794,False,False,[],,False,False,False,False,False,,False,0,0,,,
False,Mon Sep 16 13:14:22 +0000 2013,Journalist at the Global Times; focus on Xinjiang reports; tips to liuxin@globaltimes.com.cn,349,2416,743,26,,47,Liu Xin,2416,['1343746500367564800'],False,https://pbs.twimg.com/profile_banners/1871632136/1600062515,https://pbs.twimg.com/profile_images/1068056404936687616/kCaxSbQG_normal.jpg,LiuXin_Emily,514,False,False,[],,False,False,False,False,False,,False,0,0,,,
False,Sat May 08 01:25:04 +0000 2021,"The official twitter account of the Department of International Organizations and Conferences, MFA, China",1,726,75,22,"Beijing, China",28,DIOC,726,[],False,https://pbs.twimg.com/profile_banners/1390840070798671874/1623306093,https://pbs.twimg.com/profile_images/1390840648601792517/8I8oLf6B_normal.jpg,DIOC_MFA_China,186,False,False,[],,False,False,False,False,False,1647527662095,False,0,0,fmprc.gov.cn/mfa_eng/wjb_66…,https://www.fmprc.gov.cn/mfa_eng/wjb_663304/zzjg_663340/gjs_665170/,https://t.co/7NxkW8jw2y
False,Mon Jul 06 12:04:49 +0000 2020,Commentator. News junkie. Science+Tech. Runner. Traveler. Retweets ≠ endorsements. Arguments welcome.,169,350975,713,44,,1244,YZOUTWEETS,350975,['1536159192498642944'],False,https://pbs.twimg.com/profile_banners/1280110380887478275/1633779400,https://pbs.twimg.com/profile_images/1532542829410459648/R2nOTdS0_normal.jpg,YZOUTWEETS,3970,False,False,[],,False,False,False,False,False,,False,0,0,,,
False,Sat May 18 10:10:23 +0000 2013,,0,83,11,0,,0,CRI Urdu,83,[],False,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,CRIURDU,1,False,False,[],,False,False,False,False,False,,False,0,0,,,
False,Fri Feb 07 11:25:09 +0000 2020,"Chinese Ambassador to Lebanon 
RT/link/like/follow does not mean endorsement",2667,12709,954,100,Beirut,398,Qian Minjian,12709,[],False,https://pbs.twimg.com/profile_banners/1225742020301467649/1670483647,https://pbs.twimg.com/profile_images/1400423665263648775/l0i_LOlz_normal.jpg,ChinainLebanon,2406,False,False,[],,False,False,False,False,False,,False,0,0,lb.china-embassy.gov.cn/eng/,http://lb.china-embassy.gov.cn/eng/,https://t.co/2iUm5RUIQE
False,Fri Feb 05 08:34:18 +0000 2021,"A digital media in Zhengzhou city. We provide stories about Zhengzhou, Henan, China.",36068,15944,1137,79,Henan,7408,ZhengguanMedia,15944,['1725052787237745078'],False,https://pbs.twimg.com/profile_banners/1357608414516375554/1649855199,https://pbs.twimg.com/profile_images/1528988557091667968/DlwJZDAR_normal.jpg,ZhengguanNews,15497,False,False,[],,False,False,False,False,False,,False,0,0,zhengguannews.cn/cate/zhengzhou,http://www.zhengguannews.cn/cate/zhengzhou,https://t.co/ZHKWfLFKrd
False,Fri Apr 02 09:24:11 +0000 2010,,115,199,216,2,Beijing,9,Anosi Wang,199,[],False,https://pbs.twimg.com/profile_banners/128830090/1649217096,https://pbs.twimg.com/profile_images/1511549679267299336/7WSNDAAe_normal.jpg,AnosiWang,68,False,False,[],Creator,False,False,False,False,False,,False,0,0,anosi.wang,https://anosi.wang,https://t.co/4JiibLFEkA
True,Thu May 14 10:34:17 +0000 2020,"Counsellor & Director. Personal views, Rts are not necessarily endorsements. CPEC. China. Pakistan https://t.co/GCM8rAQnqX",207209,362097,20497,806,Pakistan ,39041,Zhang Heqing,362097,['1724967134579843291'],False,https://pbs.twimg.com/profile_banners/1260881050005315586/1647191292,https://pbs.twimg.com/profile_images/1660859866754465792/5XoJpHtx_normal.jpg,zhang_heqing,236167,False,False,[],Creator,False,False,False,False,False,1623160990352,True,16,0,en.chinaculture.org,http://en.chinaculture.org/,https://t.co/7A8Mwb2xGl
False,Fri Sep 07 08:52:10 +0000 2018,,11,1902,22,12,,111,Visit Chongqing,1902,[],False,https://pbs.twimg.com/profile_banners/1037986875003158529/1536392489,https://pbs.twimg.com/profile_images/1059631479938895873/fUuAlhEQ_normal.jpg,visitchongqing,115,False,False,[],,False,False,False,False,False,,False,0,0,,,
False,Sun Mar 08 10:41:48 +0000 2020,"We are the China International Development Cooperation Agency, with a primary mission of providing Chinese foreign assistance to developing countries.",9,37622,69,62,Beijing,435,CIDCA,37622,['1251299555754209280'],False,https://pbs.twimg.com/profile_banners/1236602774474772481/1583887450,https://pbs.twimg.com/profile_images/1668048181140295681/2Kkv5kml_normal.jpg,cidcaofficial,907,False,False,[],,False,False,False,False,False,1672905600000,False,0,0,cidca.gov.cn/index.htm,http://www.cidca.gov.cn/index.htm,https://t.co/31JafTWkTg
False,Sat May 08 23:34:51 +0000 2010,Counsellor of the Chinese Embassy,389,736,195,23,Helsinki,19,Chen Huixin,736,[],False,https://pbs.twimg.com/profile_banners/141753035/1635307461,https://pbs.twimg.com/profile_images/1176587890576494592/mBB0bV06_normal.jpg,chenhuixin,521,False,False,[],,False,False,False,False,False,,False,0,0,fi.china-embassy.gov.cn/eng/,http://fi.china-embassy.gov.cn/eng/,https://t.co/tiR4LKsWIv
False,Sat Mar 30 09:43:49 +0000 2019,Aerial photos & videos by @XHNews Facebook: https://t.co/CUC3wNFIN0,7,671264,4,158,"Beijing, China",2391,FlyOverChina,671264,[],False,https://pbs.twimg.com/profile_banners/1111926997813325824/1554721377,https://pbs.twimg.com/profile_images/1246618438585307139/6sv8WYTu_normal.jpg,FlyOverChina,2398,False,False,[],,False,False,False,False,False,,False,0,0,xinhuanet.com/english/,http://www.xinhuanet.com/english/,https://t.co/PT51leH0Kg
True,Tue May 23 07:20:21 +0000 2017,Global Business is @CGTNOfficial's flagship business show. Air times: Monday - Friday 08:15 & 13:00 GMT. Facebook: CGTNGlobalBusiness; Weibo: CGTNGlobalBusiness,235,12585,389,157,Beijing,26836,CGTN Global Business,12585,['1701203951331496201'],False,https://pbs.twimg.com/profile_banners/866916693288787969/1574070753,https://pbs.twimg.com/profile_images/866920147579285504/rYxwmETA_normal.jpg,CGTNGlobalBiz,50886,False,False,[],Business,False,False,False,False,False,1686203285183,True,0,0,cgtn.com/business,https://www.cgtn.com/business,https://t.co/2heb4tCbHe
